principal component 1,principal component 2,principal component 3
-6.410889801337953,2.768957683668033,1.2219710237248442
-6.438613151960805,2.662875162142963,1.191516083394722
-6.383865756246559,2.4216258562727795,1.3619691007477734
-6.4424240588702855,2.524966138360633,1.5971574649136149
-6.400012885967765,2.17190235458702,1.9170187340788458
-3.6745633238422286,-3.427316994725022,0.4335617668745638
-5.1861513951632086,-1.4986909327055917,-0.43215158556734656
-5.440730763427544,-0.5314322168938878,-0.6288283405989946
-5.86068838114425,0.4899601528014375,-1.3227957788535518
-5.8937980787225355,1.2416366490681567,-1.0949552752760037
-5.923237117161413,1.7783579280497657,-1.1308032657385274
-5.993103701441697,1.598033039422263,-1.1522176990351154
-6.1245919598115535,0.9824337344310403,-0.7266006216869905
-6.138730346066831,1.6003778326654508,-1.368508932412982
-6.185773496872917,1.2774839795113446,-1.243538298553643
-6.182348536366141,1.3805247512456853,-1.4155000760952063
-5.416248910011369,0.25052136761726146,-1.2271908384076264
2.414178018505104,-2.0807184724921295,3.3687120085826563
-0.1335084956313149,-0.8598437793695213,2.9757346224534333
-4.131518549858824,-1.76608219402519,2.0223637861479826
-3.9236478564069026,-2.9526025906751228,2.017756220557319
-4.254443445674902,-2.0676510482524453,1.8417917677228006
-5.465336827340788,-0.04236914355529908,1.4559639671272013
-5.845641950515474,0.7145815556751982,1.5643587049774341
-6.011460779687079,0.4604055910775555,1.5069556467016898
-4.845395687056676,-1.990378435535431,1.6799594431762819
-4.765136498968434,-3.117231955668633,2.2946689575642316
-4.733034632162427,-1.5640160276895032,1.8936689420293087
5.382424751626057,-0.22652885353560018,-0.1291508085715822
6.203671515032233,0.7601491122780046,-0.5025957740289172
6.124871034852333,0.9057375905098657,-0.6285208409905574
6.413989832975556,1.0416095928623115,-0.4548260301914053
6.456612867264884,1.0772288205488578,-0.6333331754450612
6.26689595700975,1.1965892594845196,-0.4916754420800374
6.887086465129379,1.5178283520572593,-0.5861810130937424
6.340374531981576,0.9873069376444944,-0.41002650004165375
6.327590686157866,0.4914165472279929,-0.8006267595340222
7.492798154942385,1.4077297401439042,-0.6399726998194303
6.929664921334102,1.118340421340872,-0.6248367141154311
5.983670772831499,0.700976734408883,-0.29014078859723974
6.391873269332247,1.3875594287643938,-0.6933636649489856
6.902084840208328,1.4402731793617713,-0.6003670463432149
6.798082313633818,1.4591728316962773,-0.500207502461663
7.061792516848517,2.176448007635401,-0.5939306714397926
7.364662157898261,1.853703503662788,-0.7424603440926494
6.844043009927086,1.1454838214635819,-0.6743790140196437
6.6455322251432145,1.2997370269901511,-0.5652059565846091
7.93315684600633,2.1369142350988723,-0.4571832224683793
8.397843718229524,2.543226653274823,-0.2701153415763919
8.089057391207064,1.8708237511284243,-0.5620568023277229
7.246943267839361,0.9089732015778164,-0.21584161207274932
7.680258900197496,1.3520192941771763,-0.4237326809104743
8.004679372016808,1.7652028703138365,-0.46857096668054043
7.629111333029128,1.6658432837517385,-0.6350492638728649
7.015081900868613,1.6966352307273052,-0.7383138871009091
6.697357315045223,1.366194490189275,-0.7455677637377851
6.503472771893419,0.5638936806804605,-0.5963430058288093
7.411486035608521,1.69709146617615,-0.6232917282174228
7.363956222306637,1.606559122906789,-0.45160073706605963
6.260770926569998,0.8559738401229483,-0.5724239008624076
6.639265239261207,1.064522381952592,-0.6532334851178664
6.310827608211826,1.0872459422406562,-0.47462181153755156
7.130786222282849,0.8765655376000573,-0.7927406264058944
7.406015071245941,1.4125441199244946,-0.7679241760373287
6.911869504573805,1.1753866397453736,-0.8117622564935777
6.402814691599799,0.7147421525641736,-0.7256302611202377
6.577372935157412,1.1635402309867675,-0.1814644990735321
7.169484898446516,1.8124180651849127,-0.3516101598174202
8.2583871868421,2.252149318209526,-0.3111387373275125
8.64059043319685,3.191786332024143,-0.48720372615615176
8.101532522742179,2.7932837289146044,-0.3503095723325391
7.485308841678285,1.5832991457877152,-0.06247423353045168
8.490471409183732,2.828950614462274,-0.6192821035388196
8.547400158323939,2.956268522135291,-0.3977726478418095
6.815800513920453,1.4289084924059652,-0.5686076878754414
6.696860908789032,1.4352604601254892,-0.18080823913366856
5.1990943562868095,-0.41527516465442516,0.07896132993683976
6.539837042414699,1.3737768601646871,0.18428960235393355
8.156956833579649,2.149175172127143,-0.2323783846906878
9.917022505475668,3.362363631720532,0.25894707270975614
8.447394909897387,1.9350176929807286,-0.0027801596035003906
6.7138293351173175,0.8740946566487441,0.17176759161669033
7.293127010417548,1.2520087070104622,0.34846779119127247
4.386694058566899,-2.424805168954507,0.36717082050253513
4.481782273485328,-2.3241307987216095,0.415340337992869
5.410531266076953,-2.7393003475585957,0.6153373176440755
5.353803004913731,-2.764804556748857,0.41626514602824066
5.045737112224802,-2.7845667084729078,0.11632974920958877
5.485209608612893,-2.3257574096257625,0.35216433577611783
5.374686544074699,-1.8717417674506938,0.28490074966054635
5.052289875463578,-1.5643768948288912,0.21335856787072066
4.808464634426197,-1.8562797863167053,0.1296623838067311
5.00620867250905,-2.694687652367287,0.7861693828187861
4.618377951626368,-2.336643925609756,0.47142135552904346
5.350519901238557,-2.3302270763381223,0.3886575459948084
6.191416141279544,-2.0284602245073486,0.518067640286704
5.45942017774726,-2.1701326146968527,0.2406253741343362
5.279319572687846,-1.792350894140093,-0.008526744907714623
5.558796090494331,-1.9354984745448782,0.21800884500562978
5.344929426001884,-1.8970970289257048,0.08762641374408682
4.624621941459263,-2.107077493031406,0.28246793803262366
4.417611974739577,-3.005918212223657,0.660375286291961
4.005369665312637,-3.456783860108392,0.5905906812773821
5.527377054969631,-2.5896526704202616,0.5469821239895956
5.71896151118624,-2.4942200301482984,0.5917379754679206
4.877906242881599,-2.4409622911648965,0.3564366362833297
5.190746112394186,-2.3671426773699062,0.08162813512775713
5.368178053388579,-2.1542646945731994,0.1906303794364944
5.289565895326109,-2.393693199882898,0.19127480128195065
4.849779692001549,-2.3445272522266483,0.18988239065831136
7.481346505673147,0.28927055681329567,-0.125852042992428
7.957924387125716,0.9671088875366906,-0.13773527183289463
8.685244037314597,2.0076836649194294,0.18299495134957042
8.311793377754388,2.2644157666644746,0.1595678871994655
7.2674494197939365,1.4964859619573652,0.2611671292379537
7.682949492149477,1.829011553860901,0.05724718048958021
8.474936009316366,1.768869067416077,0.25379928675338437
7.817707457112813,1.6327004509034972,0.10597116843766016
6.962943263423691,1.622841852123765,-0.07222201498930042
8.572351450419102,2.081818827393876,-0.31743022396861853
8.442389140881414,1.8877254219772823,-0.21636386800143004
7.276626286980973,0.8235441652455134,-0.037746637435764764
7.363138933945495,0.9430860164684849,0.2313991427220798
8.55815291847286,2.3911417935629395,0.12568535428745037
8.525464398637487,2.537582996164662,-0.2265163441861245
7.3311275670065355,1.487453184079978,-0.008287077268871519
7.492656862758544,1.9638953642460248,0.37993708125722436
-0.451934264436233,-1.882351898520845,-1.0671639906772703
-3.5774576245269585,-2.0425316281573043,-0.8787214205712525
-5.0616178873838,-0.5452040577478101,-1.3006752406276825
-4.502489223422925,-1.4928776303006488,-1.5680019810100985
-3.313702676395681,-1.5958050443676053,-1.730158684160945
-2.557690122824049,-1.9979531596249644,-1.06898602573963
-2.2628941214890204,-2.0838726925324833,-1.5778607165026082
-2.476992655675691,-2.221485494147025,-1.6037251222569842
-2.0614674091370926,-1.6425669345510059,-1.6522685867713225
-1.58446111875638,-1.8234854443922306,-1.3933072782889941
-1.715041193689765,-1.832029617747596,-1.531369021421502
-2.365389079746505,-3.0468204758210398,-0.8209749396421246
-3.468749857388088,-2.727598075105906,-0.4862165599764834
-2.9539761301954495,-2.6545050010397113,-0.8545892134343775
-2.503328476710635,-1.9302640089275116,-0.7017807488778959
-2.711220264227149,-1.3051647844293,-0.9139471130353009
-2.943960409512607,-3.44364609502724,-0.409789298952926
-4.240723085030539,-2.3071737151627802,-1.253813715067763
-5.021914328666457,-1.4157472693983337,-1.4979823684086653
-5.422140396078918,0.01949447356414698,-1.08692193814008
-5.017309931345471,-0.46298176557368975,-0.7839940522193861
-4.389620444231413,-1.3873340538587482,-1.388865979358485
-4.349009115577934,-0.7676870604634296,-1.6631125907045496
-4.948366453314183,-0.3244493635764099,-1.4152245111160593
-5.456101244253125,0.3486085452881069,-1.572866301172942
-5.729090070277717,1.1176121831676409,-1.8185743392486113
-5.870498156294028,1.6117676494895916,-1.5339961696065696
-5.983350365454739,1.6726955117420736,-1.9378433517293265
-5.978213297725096,1.964499566363145,-1.9263456884230175
-5.9370364293409725,1.8524929325816923,-1.9970592099077513
-4.697488626223472,-1.3822052358194803,-1.0962704532109364
-2.4947526282932606,-3.059883041694277,-0.6261981698287943
-4.172628897553763,-2.448705618067699,-0.9818643875510349
-4.80928912609148,-0.8252453649494415,-1.4802176472526973
-5.223678113231431,0.30482239200956274,-1.6703463447201172
-5.529068436847853,-0.04359329756380749,-1.5530318518833701
-4.950642907274422,-0.863476668018062,-1.4454784839212065
-2.392747920696963,-4.226576606620398,-0.06555231007504687
-1.7100128077894385,-4.190635981373693,0.5107664172709714
-1.7642733527135421,-2.955412258179984,0.7515886419078608
-4.506420088515499,-0.4196609509039092,0.6041629496808949
-4.872224175748036,1.7967301546309449,0.23644212605809684
-5.082131604772886,1.7400704451355153,0.020473595333864916
-2.4387168231369825,-3.0782897863007945,-0.5963174053144614
-4.351939808391897,-2.381312203964322,-0.9200876530007561
-4.971155736204945,-1.0764002500413588,-1.4001323706383626
-5.437555774688637,-0.1130390955230868,-1.7829505789583595
-5.541639424207519,0.5567612427199732,-1.7880227931486028
-5.635279632605066,0.11012973288693129,-1.4944420626755028
-5.86009581377631,0.9967256781842507,-1.5924338888140073
-5.401960413158202,-0.24835563804201036,-1.188019568481876
-5.000704184865266,-0.6871653934912143,-1.3836266383041962
-5.182833466239821,-0.07146923678334982,-1.777913142220033
-5.832076066533606,1.6863465819086128,-1.8074478641886509
-5.895133095691106,2.7046414753964507,-1.9340069814813883
-5.925787728162585,2.485201079778565,-1.6884067719375082
-5.904912621769052,1.6947893428304488,-1.7573886782710104
-2.8666051365290333,-1.7471423711690002,3.2605916209615775
-4.6345150788619875,-1.0470241458107548,2.6772189846850987
-5.118811118336745,-0.24519156707547046,2.5857889817929003
-5.873039527920429,1.3195034620339021,2.204907946620517
-5.906654757341488,1.4662455053073338,2.4024930900012063
-5.647274040379435,0.7951748618590863,2.2602245720923047
-5.525572650000757,0.46082885242634636,2.4982027827834377
-5.1269004258161335,0.1899648119567766,2.269006015372362
-4.856415312680075,-0.6081572817595109,2.5254670492366826
-4.7779142209301,0.43355767292956476,2.5054164476758114
-4.919102210515259,0.7001008345084868,2.8614813748402335
-5.570523708995651,0.8539215710638502,2.8786898503682674
-5.223175289700681,1.443664202054456,2.0797691515527177
-4.254696293894803,0.16092101898550662,2.375642758543228
-4.15452352653726,-0.4668740049877178,2.794084215768174
-5.377291326087115,0.001552819682979613,2.3042370978778033
-6.058291361510659,1.431853264605212,1.9824286651739087
-6.34172653120519,2.436986084312192,1.5526966538777411
-6.440339408456497,2.315564972631536,2.0148367015835604
-6.56817545552388,2.662684280997776,2.209702786353366
-6.601124461930881,2.827743988193258,1.9716807718446583
-6.515178958957119,2.5390040094624595,1.9134189106557113
-6.508287120841986,2.862186283106139,1.8378519194273653
-6.239995473105381,1.1311330959025883,2.45688286805502
-6.176179397773879,0.765488814766561,2.9640194389988404
-6.149484905684087,2.445851441980147,2.22214403639891
-6.160380697145656,2.7296676265027155,2.064513393295178
-6.361961206596595,2.499538634670219,2.1161104017344927
-6.442117479404896,2.959641770467533,1.7932570801796888
-6.412303360474571,2.762142630230624,2.0603526399772334
2.7330507653053275,-0.8389771498679041,-1.1900183749024476
3.00820397957296,-0.46311581217374725,-0.5675814426284821
3.804941031626842,-0.46547449359784093,-0.5782108148616776
4.568313987391188,-0.16492350512283752,-0.27075891161075816
4.540980372038181,-0.38968278659270933,-0.22059475308996307
4.589547934410354,-0.42241081899266936,-0.29734700211999315
5.12223956600141,0.07910846732191217,-0.39574119455960977
4.782022533578026,-0.1332075969920949,-0.35192772403595624
4.459379002208338,-0.37103931897357767,-0.3635367675649714
5.488683688301434,0.5736478025283324,-0.543988814132691
5.42654762635325,0.8292564088421852,-0.5626759992463686
4.53748768586795,0.2368645482840815,-0.660446564137366
4.034399080139148,-0.0028455774567353485,-0.6291534385107086
4.65528946769614,0.29864901032302993,-0.7739302513517489
5.110162815274853,0.5123340626926427,-0.571523453374864
4.740377794779604,0.12539662679424812,-0.6257276552803235
2.600745265571887,-1.177016756418869,-1.269515000848172
3.0157200289654758,-0.3247560579471154,-1.140999239225751
3.8441654090311475,-0.24049754385447297,-0.9057855930777347
4.927421096033046,-0.05237531323999716,-0.7854733102600969
6.124132782956373,0.8981275235668978,-0.5175002146295112
5.819708883434788,1.349937828676006,-0.6670955618915013
5.291627748881606,0.8865896778756435,-0.7477183040229998
4.713484141310752,0.25709627661990153,-1.0103717989094212
5.334197473502791,0.387651073119357,-0.8053274304615677
6.318274252509221,0.9239103632586619,-0.8692061221141936
5.7361233905013345,1.175103158606803,-0.797683626095931
5.083215039432883,0.28628747379257785,-0.4338708451586281
4.972267877830183,0.3338947159971444,-0.7317941922877856
5.205519494551495,0.6049893050399636,-0.778712748178841
4.924448632199798,0.8293475468742656,-0.5174562928127344
4.857934575335165,0.2032979698683909,-0.23601782709396232
5.681286368566019,0.447272549902982,-0.2229675327967339
5.321641787892036,-0.10286647495105246,-0.4517188650320083
5.17190619415875,-0.6304341708538647,-0.3404073168403353
5.522285397965086,-0.49660239339073875,-0.16120018862887156
5.487701184245888,-0.6795481541517104,-0.21450956152910997
5.468238571388837,-0.26630944976680915,-0.4804127782916126
4.90812681722369,-0.4167908396686291,-0.5361014501607284
6.358919775829532,0.03763468278026701,-0.10872474229742699
7.446692507510439,0.9524254333298208,-0.188857453155222
7.294358411807908,1.5915823327723242,-0.49836304495472905
6.219128608349802,0.4919573517123826,-0.18313445185537794
6.191944200716087,-0.019223023241701328,-0.1591648894874702
6.619105154888607,0.24833710724230645,-0.38149542113199897
6.922218864627644,0.21461296136331928,-0.050143519266397624
8.062049090424702,0.6382252578955592,0.26985849985050175
10.336835393833358,3.1689011976221764,-0.32303307067167186
8.685343490928911,1.9705396271005207,-0.37361904064244683
8.237998007381368,1.5176669801401232,-0.05147284818726647
7.705911005494338,0.8856960074706047,0.03469627588349202
8.542825332440966,0.5851639471573773,-0.21450569973009168
10.042291788502357,2.3028302847653155,-0.15129846487340579
11.341610692161822,2.6919244250368117,0.25359591091924544
2.6324916549145683,-2.7916888773234665,0.18973845230772426
2.827772203674479,-2.483514480580686,-0.1546780589639294
3.157682665663928,-2.3949799145143995,0.25124493848402346
3.192717100455568,-2.2994945117843795,-0.390229658804852
3.6909463000448155,-2.22315666623518,-0.27679981239055923
3.221217708164128,-2.1255016409103304,-0.3359608291774013
3.0982563005964256,-2.2691019042269502,-0.35787285148301295
3.3079241320110677,-1.9639651333964927,-0.07238677377789766
2.940203827623383,-1.9121641458969425,-0.6015885161766655
4.7735506516341975,-1.3113801768909423,-0.3940542282843953
4.636079549015811,-1.1422258991115648,-0.2008986818626774
5.417053600170135,-0.7980264287078289,0.10109792489444416
5.206974976199874,-1.3301679067088163,0.20008121270772586
4.510671553168681,-1.7488088646363156,0.3879384431789927
4.7627128325768275,-1.4700929632062274,0.3831165234283871
4.903475880288863,-1.4444339259796737,-0.21706687320349927
4.416308174475746,-1.4605651275561822,-0.2052266527433834
4.154928890200516,-1.5198436045644654,-0.12204988655689256
4.1496258809097,-1.4865552599173026,-0.5026996588483132
4.256823141330239,-1.9115646119401892,0.2973964669800701
4.976482152248437,-1.9114212929977454,-0.024942415751974794
4.706643994758855,-1.3716997287597128,-0.1810225839520044
4.58710132938669,-1.9608022966532876,-0.07823254800297641
5.006997894409497,-1.3401560386374962,-0.34871490634136026
